order_id,marketplace_region,category,fabric,price_usd,discount_pct,is_premium,size_ordered,size_usual,size_mismatch,ordered_multiple_sizes,fit_type,customer_prior_orders,customer_prior_return_rate,avg_review_rating,num_reviews,reviews_read,size_chart_viewed,model_shown,is_gift,device,days_to_delivery,return_shipping_free,return_reason,returned
ORD000189,CN,activewear,polyester,45.74,30,0,2,3,1,1,regular,5,0.748,4.64,128,1,0,1,0,mobile,6,0,size_too_small,1
ORD000190,UK,jeans,cotton,95.24,0,0,4,6,2,1,true_to_size,3,0.145,3.21,121,1,1,0,1,mobile,2,1,poor_fit,1
ORD000191,UK,lingerie,wool,32.63,20,0,0,0,0,0,regular,6,0.245,3.98,108,0,0,1,0,tablet,8,0,not_returned,0
ORD000192,US,shoes,blend,98.32,30,0,0,0,0,0,regular,4,0.233,4.54,115,0,1,1,0,desktop,11,1,not_returned,0
ORD000193,FR,trousers,cotton_stretch,59.62,20,0,1,1,0,0,regular,9,0.067,4.28,121,1,0,0,0,tablet,3,0,not_returned,0
ORD000194,FR,trousers,polyester,32.27,0,0,2,1,1,0,oversized,3,0.444,4.09,115,1,1,1,0,tablet,9,1,size_too_large,1
ORD000195,DE,activewear,blend,66.58,50,0,5,6,1,1,regular,9,0.354,3.81,106,0,1,1,0,desktop,9,1,size_too_small,1
ORD000196,US,trousers,polyester,185.66,40,1,4,2,2,0,regular,13,0.495,3.1,118,0,0,1,0,desktop,9,1,size_too_large,1
ORD000197,UK,trousers,polyester,42.64,10,0,0,0,0,0,regular,5,0.077,4.44,120,0,0,1,0,desktop,1,1,not_returned,0
ORD000198,UK,lingerie,cotton,60.84,10,0,6,5,1,0,slim,7,0.422,3.75,141,1,1,1,0,mobile,2,1,not_returned,0
ORD000199,CN,trousers,polyester,65.03,0,0,2,1,1,0,true_to_size,5,0.253,4.41,121,0,0,1,0,mobile,6,1,size_too_large,1
ORD000200,US,activewear,wool,36.92,20,0,5,5,0,1,slim,6,0.18,3.49,125,0,0,1,0,desktop,3,1,not_returned,0
ORD000201,ES,dress,silk,59.63,0,0,5,3,2,1,regular,5,0.234,3.89,111,0,0,0,0,mobile,1,1,size_too_large,1
ORD000202,DE,t_shirt,cotton,13.54,0,0,1,1,0,1,regular,4,0.213,4.61,120,1,1,0,0,desktop,5,1,not_returned,0
ORD000203,PL,trousers,cotton_stretch,41.72,0,0,2,1,1,0,slim,3,0.49,4.23,104,0,1,1,0,mobile,8,0,size_too_large,1
ORD000204,ES,trousers,linen,69.09,10,0,3,4,1,1,regular,7,0.231,3.7,112,0,0,1,0,mobile,10,1,not_returned,0
ORD000205,US,lingerie,cotton_stretch,43.28,10,0,1,1,0,1,regular,4,0.344,3.85,110,1,1,1,0,desktop,6,1,not_returned,0
ORD000206,FR,activewear,linen,46.13,20,0,1,2,1,0,regular,5,0.3,4.27,125,0,0,1,0,tablet,1,1,not_returned,0
ORD000207,IT,trousers,blend,54.12,20,0,5,5,0,1,true_to_size,4,0.201,4.09,122,0,1,1,0,desktop,7,1,not_returned,0
ORD000208,US,jeans,cotton,176.25,0,1,2,0,2,0,regular,8,0.184,3.75,125,0,0,1,0,mobile,10,1,size_too_large,1
ORD000209,US,trousers,cotton_stretch,67.11,0,0,0,1,1,1,true_to_size,2,0.092,5.0,115,1,0,1,0,desktop,5,1,not_returned,0
ORD000210,UK,dress,polyester,69.24,0,0,5,4,1,0,true_to_size,8,0.318,3.75,108,0,0,1,0,desktop,8,1,size_too_large,1
ORD000211,DE,activewear,cotton,70.9,0,0,1,1,0,0,slim,5,0.558,4.22,128,1,0,1,0,desktop,3,1,not_returned,0
ORD000212,ES,t_shirt,blend,32.08,30,0,5,5,0,0,regular,6,0.094,3.33,130,0,0,1,0,desktop,6,1,not_returned,0
ORD000213,UK,trousers,denim,35.92,0,0,0,0,0,0,slim,10,0.34,3.46,124,0,0,1,0,desktop,10,1,not_returned,0
ORD000214,FR,trousers,jersey,50.53,10,0,0,0,0,0,regular,5,0.266,3.59,137,0,1,1,0,desktop,11,1,not_returned,0
ORD000215,UK,jeans,jersey,112.7,20,1,5,6,1,0,oversized,7,0.413,4.39,132,0,1,1,0,mobile,5,0,not_returned,0
ORD000216,UK,dress,cotton,117.99,10,1,3,3,0,0,slim,7,0.285,4.34,118,1,0,1,0,mobile,5,1,not_returned,0
ORD000217,UK,accessories,cotton_stretch,34.35,20,0,3,3,0,0,true_to_size,6,0.3,4.44,107,1,1,0,0,mobile,2,1,not_returned,0
ORD000218,DE,dress,denim,49.0,0,0,0,1,1,1,true_to_size,11,0.316,5.0,114,1,0,1,0,mobile,5,1,poor_fit,1
ORD000219,FR,jeans,polyester,77.56,40,0,5,5,0,0,regular,6,0.263,5.0,113,1,1,1,0,desktop,5,1,not_returned,0
ORD000220,ES,knitwear,cotton,99.67,0,0,1,1,0,0,regular,8,0.165,3.41,110,1,0,1,0,desktop,3,1,not_returned,0
ORD000221,FR,dress,polyester,139.39,10,1,0,1,1,0,slim,4,0.349,4.2,121,0,0,1,0,desktop,7,1,size_too_small,1
ORD000222,DE,jeans,cotton,56.98,30,0,0,0,0,0,regular,7,0.15,3.61,125,1,1,1,0,mobile,10,0,not_returned,0
ORD000223,US,t_shirt,blend,32.19,0,0,0,1,1,0,oversized,3,0.327,3.57,132,1,1,1,0,desktop,2,1,not_returned,0
ORD000224,FR,knitwear,jersey,85.82,10,0,2,2,0,1,regular,4,0.352,4.92,121,0,0,0,0,desktop,3,1,not_returned,0
ORD000225,DE,dress,polyester,77.83,10,0,6,6,0,0,regular,7,0.417,4.85,125,1,1,0,0,desktop,9,1,not_returned,0
ORD000226,CN,dress,jersey,31.8,10,0,2,2,0,0,regular,4,0.136,3.47,124,0,1,1,0,mobile,2,1,not_returned,0
ORD000227,ES,jeans,jersey,52.09,40,0,1,1,0,0,slim,3,0.581,5.0,124,0,0,1,0,mobile,11,1,not_returned,0
ORD000228,DE,accessories,cotton,54.85,10,0,1,1,0,0,regular,3,0.107,3.55,101,0,0,1,0,tablet,7,0,not_returned,0
ORD000229,UK,activewear,silk,37.9,10,0,2,2,0,0,slim,3,0.125,3.17,114,1,1,0,0,tablet,1,0,not_returned,0
ORD000230,DE,jeans,cotton,100.98,0,0,2,2,0,0,true_to_size,6,0.113,4.09,124,0,0,1,0,mobile,6,0,not_returned,0
ORD000231,CN,t_shirt,polyester,20.19,40,0,5,5,0,0,true_to_size,5,0.184,3.88,121,0,1,1,0,mobile,1,0,not_returned,0
ORD000232,UK,knitwear,silk,124.11,50,1,5,5,0,0,oversized,3,0.595,3.63,125,0,0,1,0,mobile,11,1,poor_fit,1
ORD000233,NL,dress,cotton,91.91,30,0,2,2,0,0,oversized,9,0.249,4.95,149,0,0,1,0,desktop,11,1,not_returned,0
ORD000234,IT,dress,jersey,85.17,0,0,5,5,0,0,regular,5,0.361,3.39,108,1,0,1,0,desktop,3,0,not_returned,0
ORD000235,US,jeans,denim,60.31,20,0,2,2,0,0,regular,5,0.422,5.0,153,0,0,1,0,mobile,3,1,not_returned,0
ORD000236,US,jacket,cotton_stretch,70.37,0,0,5,5,0,1,slim,8,0.452,4.72,117,1,0,1,0,mobile,8,1,wrong_color,1
ORD000237,DE,jeans,polyester,47.69,0,0,1,0,1,0,slim,9,0.485,4.95,118,0,1,1,0,desktop,4,1,not_returned,0
ORD000238,DE,trousers,jersey,44.26,50,0,1,1,0,1,regular,6,0.088,3.61,107,0,1,0,0,mobile,1,0,not_returned,0
ORD000239,DE,trousers,cotton_stretch,158.9,10,1,3,2,1,0,regular,7,0.101,4.4,118,1,0,0,0,mobile,4,1,not_returned,0
ORD000240,UK,dress,blend,34.22,0,0,4,5,1,0,regular,6,0.172,3.58,139,0,1,1,0,mobile,5,1,not_returned,0
ORD000241,DE,t_shirt,cotton,37.91,20,0,6,5,1,0,regular,7,0.472,4.15,132,1,0,1,0,mobile,7,1,not_returned,0
ORD000242,ES,knitwear,polyester,45.93,0,0,1,1,0,0,oversized,9,0.62,4.47,111,1,1,1,0,mobile,6,1,poor_fit,1
ORD000243,US,jeans,polyester,33.88,10,0,1,3,2,1,oversized,9,0.237,4.19,121,0,1,0,0,desktop,9,0,size_too_small,1
ORD000244,IT,t_shirt,cotton,20.77,0,0,0,0,0,1,regular,11,0.584,4.49,118,1,0,1,0,desktop,5,0,wrong_color,1
ORD000245,ES,dress,denim,118.47,10,1,0,0,0,0,regular,4,0.184,3.81,116,0,0,0,0,mobile,5,0,not_returned,0
ORD000246,PL,trousers,cotton,42.4,0,0,0,0,0,0,slim,2,0.213,4.14,132,0,0,1,0,desktop,1,0,not_returned,0
ORD000247,UK,dress,denim,72.91,0,0,5,5,0,0,slim,9,0.15,3.95,120,0,0,0,0,mobile,6,1,not_returned,0
ORD000248,UK,knitwear,jersey,103.11,0,1,0,1,1,0,slim,8,0.437,3.8,121,1,1,1,0,desktop,7,1,not_returned,0
ORD000249,UK,jeans,cotton,69.48,0,0,5,5,0,0,slim,2,0.207,3.58,119,0,1,1,0,mobile,2,0,not_returned,0
ORD000250,IT,shoes,silk,118.42,30,1,2,2,0,0,regular,3,0.134,4.61,130,1,1,1,0,mobile,10,1,not_returned,0
ORD000251,PL,trousers,denim,41.31,10,0,4,4,0,0,regular,7,0.523,3.72,107,0,0,0,0,mobile,9,1,poor_fit,1
ORD000252,CN,lingerie,jersey,20.63,30,0,4,3,1,0,true_to_size,2,0.211,3.88,127,0,0,1,1,tablet,9,1,size_too_large,1
ORD000253,DE,shoes,polyester,89.56,0,0,1,2,1,0,regular,5,0.207,3.97,126,0,0,1,0,mobile,5,0,size_too_small,1
ORD000254,DE,t_shirt,blend,26.65,20,0,1,1,0,0,regular,5,0.108,3.41,102,0,0,0,0,mobile,4,1,not_returned,0
ORD000255,UK,dress,cotton_stretch,64.91,10,0,3,3,0,0,regular,5,0.473,3.53,117,0,1,1,0,mobile,10,0,not_returned,0
ORD000256,NL,jeans,cotton,29.81,20,0,6,6,0,0,slim,6,0.154,4.71,104,0,1,1,0,mobile,7,1,not_returned,0
ORD000257,FR,shoes,blend,102.9,10,1,1,1,0,0,true_to_size,6,0.213,3.6,122,0,1,0,0,mobile,10,1,not_returned,0
ORD000258,IT,knitwear,cotton_stretch,40.0,0,0,6,6,0,0,oversized,5,0.542,4.14,129,0,1,0,0,desktop,9,0,not_returned,0
ORD000259,UK,shoes,jersey,46.63,10,0,0,0,0,0,regular,6,0.253,3.66,101,0,0,1,0,desktop,8,0,not_returned,0
ORD000260,ES,jacket,cotton,90.52,0,0,2,2,0,0,slim,9,0.052,3.33,105,1,0,0,1,desktop,5,1,not_returned,0
ORD000261,US,t_shirt,cotton_stretch,31.45,0,0,4,4,0,0,regular,4,0.554,4.37,119,1,1,1,0,desktop,9,1,not_returned,0
ORD000262,FR,trousers,cotton_stretch,68.89,20,0,0,0,0,0,regular,3,0.405,3.82,106,1,0,0,0,desktop,8,0,not_returned,0
ORD000263,UK,knitwear,polyester,86.73,0,0,6,5,1,1,slim,4,0.168,3.54,132,1,1,1,0,mobile,7,0,not_returned,0
ORD000264,US,activewear,cotton,31.23,30,0,1,1,0,1,true_to_size,3,0.803,3.51,123,0,1,0,0,mobile,9,1,poor_fit,1
ORD000265,DE,accessories,cotton,42.9,40,0,4,4,0,0,regular,3,0.043,5.0,110,1,0,0,0,mobile,6,1,not_returned,0
ORD000266,UK,knitwear,denim,52.54,0,0,5,5,0,0,regular,3,0.304,4.8,135,1,1,1,0,mobile,6,1,not_returned,0
ORD000267,ES,activewear,jersey,61.55,40,0,3,2,1,0,slim,8,0.209,3.91,126,0,0,0,0,desktop,11,0,size_too_large,1
ORD000268,IT,knitwear,linen,69.31,20,0,0,1,1,0,slim,9,0.108,3.63,111,1,0,1,1,mobile,11,1,not_returned,0
ORD000269,US,lingerie,denim,26.87,0,0,6,6,0,1,oversized,6,0.466,4.83,122,1,1,1,1,tablet,3,1,not_returned,0
ORD000270,IT,trousers,polyester,66.97,10,0,2,1,1,0,true_to_size,2,0.297,3.58,120,0,0,1,1,desktop,8,1,size_too_large,1
ORD000271,UK,activewear,cotton_stretch,56.13,0,0,1,1,0,0,regular,5,0.762,3.77,108,0,0,1,0,desktop,2,0,damaged,1
ORD000272,CN,trousers,cotton,44.14,30,0,1,1,0,0,slim,6,0.257,4.33,114,0,0,0,0,mobile,4,0,quality_defect,1
ORD000273,FR,jeans,cotton_stretch,34.65,0,0,6,6,0,0,slim,6,0.192,4.5,142,0,1,1,0,mobile,3,1,not_returned,0
ORD000274,DE,jacket,jersey,99.86,20,0,4,4,0,0,slim,2,0.146,3.82,128,0,0,1,0,mobile,11,1,not_returned,0
ORD000275,US,jeans,jersey,50.87,0,0,4,5,1,0,slim,5,0.174,4.77,131,0,1,1,0,tablet,2,1,not_returned,0
ORD000276,NL,jacket,wool,81.0,30,0,2,2,0,0,oversized,6,0.323,4.69,122,1,0,1,0,mobile,4,1,not_returned,0
ORD000277,ES,lingerie,cotton,31.31,0,0,6,6,0,0,slim,1,0.11,3.86,118,0,0,0,0,desktop,6,0,not_returned,0
ORD000278,US,jeans,cotton_stretch,48.48,30,0,3,4,1,0,true_to_size,9,0.355,4.05,126,1,1,1,0,mobile,6,0,not_returned,0
ORD000279,DE,t_shirt,silk,53.0,0,0,6,6,0,1,regular,12,0.157,4.23,120,1,1,1,0,mobile,5,0,not_returned,0
ORD000280,PL,t_shirt,jersey,28.21,50,0,0,0,0,0,true_to_size,3,0.28,4.24,121,0,0,1,0,desktop,3,1,not_returned,0
ORD000281,IT,activewear,cotton_stretch,51.92,0,0,0,1,1,0,true_to_size,6,0.294,4.68,112,1,0,1,0,desktop,3,1,size_too_small,1
ORD000282,FR,shoes,jersey,61.06,10,0,0,0,0,0,regular,5,0.278,3.24,115,0,0,0,0,mobile,11,1,not_returned,0
ORD000283,DE,dress,wool,111.53,20,1,5,6,1,0,true_to_size,6,0.246,4.12,113,0,0,1,0,desktop,3,1,size_too_small,1
ORD000284,PL,trousers,jersey,61.68,10,0,6,6,0,0,true_to_size,5,0.116,4.19,107,1,1,1,0,mobile,5,0,not_returned,0
ORD000285,FR,knitwear,cotton,56.84,10,0,3,3,0,0,regular,4,0.149,3.61,112,1,0,1,0,mobile,5,0,not_returned,0
ORD000286,UK,lingerie,denim,51.26,50,0,6,6,0,0,regular,6,0.319,3.55,118,1,0,1,1,tablet,8,1,not_returned,0
ORD000287,CN,jeans,cotton,100.65,0,0,1,0,1,0,slim,8,0.034,4.71,119,1,1,1,0,mobile,8,1,not_returned,0
ORD000288,NL,shoes,blend,162.99,0,1,1,1,0,0,true_to_size,2,0.243,3.87,126,0,1,0,0,desktop,3,1,not_returned,0
ORD000289,US,activewear,jersey,53.87,10,0,0,1,1,0,regular,4,0.249,5.0,127,0,1,1,0,desktop,1,1,not_returned,0
ORD000290,US,dress,polyester,83.92,20,0,4,4,0,0,regular,2,0.64,4.51,129,0,1,0,0,mobile,4,0,quality_defect,1
ORD000291,US,lingerie,blend,48.84,0,0,0,0,0,1,regular,8,0.357,4.26,127,1,0,0,0,mobile,10,0,not_returned,0
ORD000292,US,jacket,polyester,74.32,10,0,3,3,0,0,regular,6,0.144,4.04,120,0,1,1,0,mobile,10,1,not_returned,0
ORD000293,UK,shoes,silk,86.88,0,0,2,0,2,1,true_to_size,9,0.325,4.02,127,0,0,1,0,desktop,1,0,size_too_large,1
ORD000294,PL,dress,blend,156.2,0,1,0,0,0,0,regular,10,0.338,4.18,111,0,0,0,0,desktop,1,1,not_returned,0
ORD000295,DE,jeans,denim,30.41,40,0,1,1,0,0,regular,3,0.307,4.77,120,1,1,1,0,mobile,4,1,not_returned,0
ORD000296,UK,jeans,blend,69.81,0,0,1,1,0,0,regular,7,0.244,4.01,132,0,0,1,0,mobile,8,1,not_returned,0
ORD000297,CN,activewear,blend,47.1,20,0,4,4,0,0,slim,8,0.192,4.81,109,1,1,1,0,mobile,3,1,not_returned,0
ORD000298,US,jeans,wool,114.4,0,1,0,0,0,0,oversized,7,0.448,3.63,129,0,0,1,0,desktop,1,1,not_returned,0
ORD000299,IT,jacket,polyester,182.19,0,1,3,5,2,0,true_to_size,8,0.049,4.4,114,0,0,0,0,mobile,1,1,not_returned,0
ORD000300,FR,shoes,polyester,52.47,0,0,0,0,0,1,regular,7,0.332,3.72,117,1,0,0,0,tablet,5,1,not_returned,0
ORD000301,DE,accessories,wool,20.5,0,0,5,4,1,1,regular,5,0.486,4.36,124,0,0,1,0,tablet,9,0,size_too_large,1
ORD000302,FR,dress,wool,104.97,50,1,4,4,0,0,regular,5,0.315,3.79,109,0,1,1,0,desktop,6,1,wrong_color,1
ORD000303,CN,trousers,denim,94.76,0,0,5,5,0,0,regular,8,0.327,3.57,114,1,1,1,0,mobile,3,1,not_returned,0
ORD000304,US,jacket,polyester,141.53,10,1,2,2,0,0,slim,9,0.232,4.21,110,0,0,0,0,mobile,8,1,not_returned,0
ORD000305,UK,activewear,jersey,55.39,40,0,0,1,1,0,slim,3,0.23,4.2,126,0,1,1,0,desktop,7,1,not_returned,0
ORD000306,PL,knitwear,blend,117.84,0,1,1,1,0,1,regular,8,0.083,3.77,127,0,1,1,0,mobile,8,1,not_returned,0
ORD000307,FR,shoes,cotton,104.09,0,1,6,6,0,1,regular,5,0.361,4.53,101,0,0,0,0,mobile,1,1,not_returned,0
ORD000308,UK,dress,cotton_stretch,89.53,20,0,4,3,1,1,true_to_size,3,0.226,3.35,145,1,1,0,0,mobile,5,1,poor_fit,1
ORD000309,FR,shoes,wool,165.85,0,1,3,5,2,0,slim,7,0.134,4.38,127,1,1,0,0,mobile,8,0,size_too_small,1
ORD000310,US,shoes,polyester,85.21,30,0,1,2,1,1,regular,13,0.368,4.11,117,0,0,1,0,desktop,1,0,not_returned,0
ORD000311,FR,jeans,jersey,49.12,0,0,4,3,1,0,regular,9,0.298,4.54,134,0,1,1,0,desktop,10,0,not_returned,0
ORD000312,CN,jacket,cotton_stretch,128.11,30,1,0,0,0,0,oversized,5,0.169,3.38,112,0,0,1,0,mobile,1,1,not_returned,0
ORD000313,NL,jeans,cotton_stretch,106.24,10,1,6,6,0,1,true_to_size,1,0.292,4.23,113,1,1,1,0,mobile,1,1,not_returned,0
ORD000314,IT,jeans,cotton_stretch,95.42,30,0,0,0,0,0,regular,1,0.287,4.21,129,1,0,0,0,mobile,3,1,not_returned,0
ORD000315,FR,dress,polyester,97.94,40,0,2,2,0,0,slim,9,0.216,4.04,137,0,0,1,0,mobile,2,0,not_returned,0
ORD000316,IT,jeans,blend,39.18,0,0,2,0,2,0,slim,5,0.77,4.06,133,1,1,1,0,mobile,7,1,size_too_large,1
ORD000317,FR,accessories,cotton_stretch,43.27,40,0,2,0,2,1,slim,7,0.241,4.51,139,1,0,0,0,tablet,1,1,not_returned,0
ORD000318,ES,jeans,wool,51.15,30,0,1,1,0,1,regular,6,0.264,3.05,120,0,1,1,0,mobile,7,1,not_returned,0
ORD000319,CN,lingerie,cotton_stretch,41.45,40,0,2,3,1,1,true_to_size,3,0.656,3.8,127,0,0,0,0,mobile,3,1,poor_fit,1
ORD000320,FR,dress,silk,79.19,30,0,0,0,0,0,true_to_size,7,0.34,3.6,122,0,1,0,0,desktop,2,1,not_returned,0
ORD000321,FR,shoes,jersey,82.28,0,0,2,1,1,0,slim,10,0.182,4.45,128,0,0,1,0,mobile,10,0,not_returned,0
ORD000322,US,shoes,silk,150.95,0,1,3,1,2,0,regular,4,0.12,4.08,109,0,0,1,0,desktop,7,0,size_too_large,1
ORD000323,PL,shoes,cotton,75.74,0,0,6,6,0,0,oversized,8,0.2,4.49,136,0,0,1,0,mobile,3,1,not_returned,0
ORD000324,CN,jeans,jersey,73.42,20,0,1,2,1,0,regular,6,0.386,3.69,105,1,0,1,0,desktop,11,1,size_too_small,1
ORD000325,ES,t_shirt,cotton,31.92,0,0,3,3,0,0,regular,7,0.575,4.58,109,0,0,1,1,mobile,8,1,not_returned,0
ORD000326,DE,jacket,linen,101.85,20,1,3,2,1,0,regular,3,0.314,2.9,119,1,1,1,0,desktop,6,1,not_returned,0
ORD000327,FR,activewear,jersey,83.84,30,0,4,3,1,0,regular,7,0.101,3.51,112,1,0,0,0,mobile,5,1,size_too_large,1
ORD000328,UK,dress,cotton,76.78,0,0,1,0,1,0,oversized,8,0.664,3.51,117,1,0,1,0,desktop,11,1,changed_mind,1
ORD000329,FR,jacket,denim,122.02,40,1,2,2,0,0,slim,7,0.196,4.13,121,0,1,0,0,desktop,5,0,not_returned,0
ORD000330,US,accessories,blend,35.3,0,0,2,4,2,0,slim,4,0.034,3.84,110,1,0,1,1,mobile,2,1,not_returned,0
ORD000331,DE,jeans,denim,123.58,0,1,6,6,0,0,regular,10,0.424,3.91,111,1,1,1,0,desktop,8,1,not_returned,0
ORD000332,US,dress,polyester,49.06,10,0,3,4,1,0,regular,5,0.457,3.99,126,0,1,0,0,mobile,5,1,size_too_small,1
ORD000333,IT,jeans,polyester,90.88,10,0,4,4,0,1,oversized,6,0.226,3.17,121,1,1,0,0,tablet,3,0,not_returned,0
ORD000334,US,trousers,silk,36.86,0,0,3,3,0,0,regular,6,0.149,4.32,121,1,1,1,0,mobile,4,1,not_returned,0
ORD000335,UK,knitwear,blend,68.58,0,0,0,0,0,0,slim,10,0.22,4.09,111,0,1,1,1,tablet,10,0,not_returned,0
ORD000336,DE,shoes,blend,153.71,50,1,4,4,0,0,regular,4,0.313,3.84,130,0,0,1,0,desktop,1,1,not_returned,0
ORD000337,FR,knitwear,polyester,52.29,30,0,6,4,2,0,true_to_size,6,0.231,3.95,125,1,1,1,0,mobile,10,0,not_returned,0
ORD000338,US,shoes,blend,131.61,10,1,0,1,1,0,slim,6,0.184,4.58,129,0,0,1,1,desktop,2,1,not_returned,0
ORD000339,ES,jacket,cotton,58.17,0,0,2,3,1,1,slim,1,0.476,4.16,124,0,0,0,0,desktop,10,1,not_returned,0
ORD000340,FR,accessories,cotton,50.65,10,0,4,4,0,1,regular,7,0.319,4.12,130,0,0,1,0,mobile,2,1,not_returned,0
ORD000341,US,accessories,blend,28.34,0,0,4,4,0,0,regular,6,0.196,4.32,118,0,0,1,0,desktop,7,1,not_returned,0
ORD000342,DE,jeans,cotton,107.59,0,1,0,0,0,0,slim,3,0.651,3.64,122,1,0,1,0,desktop,11,1,poor_fit,1
ORD000343,US,dress,blend,102.6,10,1,1,1,0,0,oversized,5,0.463,4.28,115,1,1,1,0,mobile,10,1,poor_fit,1
ORD000344,UK,t_shirt,jersey,30.51,0,0,6,6,0,1,true_to_size,9,0.11,4.28,140,1,0,0,0,mobile,2,0,not_returned,0
ORD000345,DE,shoes,cotton,100.04,40,0,3,3,0,0,slim,7,0.37,4.25,112,0,1,0,0,mobile,7,1,wrong_color,1
ORD000346,NL,accessories,denim,24.96,10,0,0,0,0,0,regular,1,0.272,4.18,128,0,0,1,0,mobile,10,1,not_returned,0
ORD000347,US,shoes,cotton_stretch,74.2,0,0,4,4,0,0,regular,5,0.095,4.07,124,0,0,0,1,desktop,5,1,not_returned,0
ORD000348,US,jeans,cotton,52.0,0,0,6,6,0,0,regular,10,0.158,5.0,118,0,0,1,1,desktop,4,1,not_returned,0
ORD000349,US,activewear,denim,14.97,40,0,4,4,0,0,regular,7,0.188,2.75,112,0,1,0,0,mobile,2,0,not_returned,0
ORD000350,CN,knitwear,blend,43.9,50,0,6,6,0,0,regular,9,0.198,3.6,136,1,0,1,0,desktop,6,1,not_returned,0
ORD000351,ES,activewear,cotton,67.03,10,0,2,2,0,0,slim,5,0.29,4.2,122,0,0,1,0,mobile,4,0,not_returned,0
ORD000352,DE,trousers,polyester,93.09,50,0,4,4,0,0,regular,10,0.548,3.41,125,0,0,1,0,tablet,7,1,damaged,1
ORD000353,DE,knitwear,cotton_stretch,41.05,10,0,2,3,1,0,true_to_size,3,0.201,4.02,117,1,0,1,0,desktop,7,1,not_returned,0
ORD000354,NL,shoes,cotton,85.7,30,0,4,4,0,1,true_to_size,7,0.531,3.43,102,1,0,0,0,desktop,1,1,quality_defect,1
ORD000355,NL,jeans,polyester,105.06,0,1,2,2,0,0,oversized,6,0.229,4.63,109,1,1,1,0,tablet,6,1,not_returned,0
ORD000356,NL,t_shirt,jersey,37.53,30,0,2,3,1,0,regular,4,0.316,3.58,120,0,1,1,0,mobile,11,1,size_too_small,1
ORD000357,NL,lingerie,polyester,27.32,0,0,6,6,0,0,regular,3,0.207,3.87,121,1,1,0,0,mobile,8,1,not_returned,0
ORD000358,US,shoes,jersey,68.4,10,0,1,1,0,0,regular,6,0.256,4.55,109,1,0,1,0,mobile,7,0,not_returned,0
ORD000359,NL,lingerie,blend,37.98,10,0,6,6,0,0,slim,8,0.283,3.68,112,1,0,1,0,mobile,9,0,not_returned,0
ORD000360,NL,dress,polyester,111.03,0,1,2,2,0,0,true_to_size,8,0.225,3.99,114,0,1,1,0,mobile,2,0,not_returned,0
ORD000361,CN,t_shirt,linen,42.01,30,0,4,3,1,0,regular,7,0.478,3.88,129,0,1,1,0,mobile,4,1,not_returned,0
ORD000362,CN,jeans,cotton,94.33,30,0,6,6,0,0,oversized,1,0.128,4.2,118,1,0,0,0,mobile,5,0,not_returned,0
ORD000363,FR,knitwear,denim,65.27,30,0,6,6,0,0,regular,10,0.188,4.35,111,0,0,1,0,desktop,6,1,not_returned,0
ORD000364,PL,trousers,cotton_stretch,24.86,30,0,4,3,1,0,oversized,8,0.358,4.22,108,0,1,1,0,mobile,6,1,not_returned,0
ORD000365,US,jacket,polyester,96.52,0,0,6,6,0,0,slim,6,0.473,3.4,131,0,0,0,1,mobile,4,1,not_returned,0
ORD000366,UK,activewear,polyester,75.75,40,0,0,1,1,0,regular,6,0.124,4.11,141,0,1,1,0,desktop,9,1,not_returned,0
ORD000367,US,t_shirt,jersey,25.79,20,0,3,3,0,0,regular,3,0.213,4.14,119,1,1,0,0,desktop,3,1,not_returned,0
ORD000368,DE,accessories,wool,49.17,30,0,5,4,1,0,regular,5,0.227,4.1,102,1,1,0,1,mobile,8,0,not_returned,0
ORD000369,FR,lingerie,denim,38.41,0,0,1,1,0,0,true_to_size,6,0.577,3.95,114,0,0,1,0,tablet,11,1,poor_fit,1
ORD000370,CN,shoes,denim,118.39,50,1,1,1,0,0,slim,9,0.181,4.12,108,0,1,1,0,tablet,3,1,not_returned,0
ORD000371,CN,jeans,linen,86.32,10,0,5,5,0,0,regular,2,0.27,4.14,113,0,0,1,0,mobile,3,1,not_returned,0
ORD000372,FR,dress,wool,108.93,0,1,2,2,0,1,true_to_size,4,0.292,4.46,108,0,1,1,0,mobile,2,1,not_returned,0
ORD000373,NL,t_shirt,jersey,20.51,30,0,1,2,1,0,true_to_size,6,0.321,3.62,139,1,1,1,0,tablet,1,1,not_returned,0
ORD000374,DE,accessories,polyester,76.72,0,0,2,2,0,1,slim,5,0.091,2.66,120,1,1,1,0,desktop,1,1,not_returned,0
ORD000375,US,activewear,polyester,33.98,30,0,1,0,1,0,regular,5,0.184,4.03,123,1,0,0,0,mobile,11,1,poor_fit,1
ORD000376,ES,jeans,silk,67.56,10,0,6,6,0,0,regular,5,0.489,3.88,132,0,1,0,1,mobile,11,0,not_returned,0
ORD000377,UK,trousers,denim,46.26,30,0,3,4,1,0,regular,2,0.162,4.36,101,1,0,0,0,mobile,9,1,size_too_small,1
ORD000378,US,trousers,cotton_stretch,88.3,20,0,4,3,1,1,true_to_size,10,0.193,4.77,135,0,1,1,0,mobile,7,1,size_too_large,1
ORD000379,DE,t_shirt,jersey,24.71,10,0,6,6,0,0,slim,6,0.09,4.02,95,1,1,1,0,desktop,7,1,not_returned,0
ORD000380,IT,t_shirt,cotton_stretch,15.88,30,0,5,5,0,0,slim,5,0.32,3.9,127,0,0,1,0,mobile,11,1,not_returned,0
